Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage_kmpl,Engine_CC,Power_bhp,Seats,Price_INR,Type of Car,Car Model,price rate,Car_Age,Avg_KM_Per_Year
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2008,200000.0,Diesel,Manual,Second,12.8,2494,102.0,8,496666.66666666657,Toyota,Innova,Economy,11,18181.81818181818
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Hyderabad,2013,73000.0,Diesel,Automatic,First,14.21,2143,203.0,5,1046666.6666666666,Mercedes-Benz,E-Class,Luxury,6,12166.666666666666
Hyundai Accent GLE 1,Jaipur,2009,77200.0,Petrol,Manual,Second,13.2,1495,94.0,5,587666.6666666667,Hyundai,Accent,Mid-range,10,7720.0
Audi A4 New 2.0 TDI Multitronic,Delhi,2012,67000.0,Diesel,Automatic,Second,15.2,1968,140.8,5,806666.6666666666,Audi,A4,Mid-range,7,9571.42857142857
Chevrolet Tavera LS B3 10 Seats BSIII,Hyderabad,2005,150000.0,Diesel,Manual,Second,14.8,2499,80.0,10,1148333.3333333335,Chevrolet,Tavera,Luxury,14,10714.285714285714
Mahindra Xylo E8 ABS BS IV,Jaipur,2009,145278.0,Diesel,Manual,Second,11.68,2498,112.0,8,481666.66666666674,Mahindra,Xylo,Economy,10,14527.8
Hyundai i20 Active SX Diesel,Chennai,2015,62083.0,Diesel,Manual,First,21.19,1396,88.76,5,568333.3333333334,Hyundai,i20,Mid-range,4,15520.75
Honda Civic 2006-2010 1.8 V MT,Pune,2010,61696.0,Petrol,Manual,First,13.5,1799,130.0,5,1265000.0,Honda,Civic,Luxury,9,6855.111111111111
Ford EcoSport 1.5 Diesel Titanium,Ahmedabad,2017,28000.0,Diesel,Manual,First,23.0,1498,98.96,5,861666.6666666667,Ford,EcoSport,Mid-range,2,14000.0
Mercedes-Benz New C-Class 220 CDI AT,Coimbatore,2013,50142.0,Diesel,Automatic,First,14.84,2143,170.0,5,2978666.6666666665,Mercedes-Benz,New,Ultra-Luxury,6,8357.0
Skoda Superb Elegance 1.8 TSI AT,Mumbai,2014,45000.0,Petrol,Automatic,First,13.7,1798,157.75,5,793000.0,Skoda,Superb,Mid-range,5,9000.0
Skoda Rapid 1.5 TDI Elegance,Pune,2014,97513.0,Diesel,Manual,First,21.14,1498,103.52,5,332000.0,Skoda,Rapid,Economy,5,19502.6
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,Mumbai,2011,55000.0,Petrol,Automatic,Second,12.3,1796,185.0,5,1048333.3333333333,Mercedes-Benz,E-Class,Luxury,8,6875.0
Maruti 800 AC,Hyderabad,2004,82000.0,Petrol,Manual,Second,16.1,796,37.0,4,150000.0,Maruti,800,Economy,15,5466.666666666667
Maruti Swift LDI,Delhi,2013,71501.0,Diesel,Manual,First,22.9,1248,74.0,5,303333.3333333333,Maruti,Swift,Economy,6,11916.833333333334
Honda BR-V i-DTEC S MT,Hyderabad,2017,23000.0,Diesel,Manual,First,21.9,1498,98.6,7,621666.6666666667,Honda,BR-V,Mid-range,2,11500.0
Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,66095.0,Diesel,Automatic,First,17.68,1968,174.33,5,753333.3333333334,Audi,A6,Mid-range,4,16523.75
Toyota Fortuner 3.0 Diesel,Mumbai,2014,49500.0,Diesel,Manual,First,11.5,2982,171.0,7,2533333.333333333,Toyota,Fortuner,Ultra-Luxury,5,9900.0
Toyota Camry MT with Moonroof,Chennai,2009,90000.0,Petrol,Manual,First,13.4,2362,164.7,5,800000.0,Toyota,Camry,Mid-range,10,9000.0
Maruti Ignis 1.2 Delta,Mumbai,2017,25384.0,Petrol,Manual,First,20.89,1197,81.8,5,802333.3333333334,Maruti,Ignis,Mid-range,2,12692.0
Hyundai Verna 1.6 VTVT S,Delhi,2016,27529.0,Petrol,Manual,Second,17.01,1591,121.3,5,1374666.6666666667,Hyundai,Verna,Luxury,3,9176.333333333334
Honda City V MT,Kochi,2012,69297.0,Petrol,Manual,First,16.8,1497,116.3,5,645333.3333333334,Honda,City,Mid-range,7,9899.57142857143
Honda City 1.5 E MT,Hyderabad,2009,66000.0,Petrol,Manual,First,17.0,1497,118.0,5,428333.33333333343,Honda,City,Economy,10,6600.0
Mahindra Verito 1.5 D4 BSIV,Hyderabad,2012,20000.0,Diesel,Manual,First,21.03,1461,65.0,5,638333.3333333333,Mahindra,Verito,Mid-range,7,2857.1428571428573
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2015,67000.0,Diesel,Automatic,First,11.3,2987,254.8,7,1297999.9999999998,Mercedes-Benz,GL-Class,Luxury,4,16750.0
Hyundai EON D Lite Plus,Coimbatore,2015,36933.0,Petrol,Manual,First,21.1,814,55.2,5,263000.00000000006,Hyundai,EON,Economy,4,9233.25
Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,2007,194000.0,Diesel,Manual,First,12.99,2494,100.6,8,866333.3333333334,Toyota,Innova,Mid-range,12,16166.666666666666
Maruti Ertiga VDI,Kolkata,2013,42200.0,Diesel,Manual,First,20.77,1248,88.76,7,534333.3333333334,Maruti,Ertiga,Mid-range,6,7033.333333333333
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,53093.0,Diesel,Automatic,Second,12.07,2967,241.4,7,1720000.0,Audi,Q7,Luxury,4,13273.25
Honda City 1.5 E MT,Pune,2012,88000.0,Petrol,Manual,Third,17.0,1497,118.0,5,418333.3333333334,Honda,City,Economy,7,12571.42857142857
Maruti Alto K10 LXI,Kochi,2017,42954.0,Petrol,Manual,First,24.07,998,67.1,5,405666.6666666667,Maruti,Alto,Economy,2,21477.0
Tata Indica V2 eLX,Chennai,2015,106000.0,Diesel,Manual,First,25.0,1396,69.0,5,333333.3333333334,Tata,Indica,Economy,4,26500.0
BMW 5 Series 2013-2017 520d Luxury Line,Kochi,2015,41700.0,Diesel,Automatic,First,18.12,1995,190.0,5,3142999.9999999995,BMW,5,Ultra-Luxury,4,10425.0
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2018,34464.0,Diesel,Automatic,First,19.27,2143,170.0,5,2761333.3333333335,Mercedes-Benz,New,Ultra-Luxury,1,34464.0
Chevrolet Beat LT,Ahmedabad,2010,15000.0,Petrol,Manual,First,17.8,1199,76.8,5,476666.6666666667,Chevrolet,Beat,Economy,9,1666.6666666666667
Maruti Zen Estilo LXI BS IV,Pune,2010,70000.0,Petrol,Manual,Second,19.0,998,67.1,5,203333.3333333333,Maruti,Zen,Economy,9,7777.777777777777
Mahindra XUV500 W8 4WD,Hyderabad,2017,119256.0,Diesel,Manual,First,16.0,2179,140.0,7,1214666.6666666667,Mahindra,XUV500,Luxury,2,59628.0
Honda City 1.5 V MT,Coimbatore,2011,50036.0,Petrol,Manual,First,17.0,1497,118.0,5,648666.6666666667,Honda,City,Mid-range,8,6254.5
Toyota Innova 2.5 VX (Diesel) 7 Seater,Ahmedabad,2013,58000.0,Diesel,Manual,First,12.99,2494,100.6,7,1233333.3333333335,Toyota,Innova,Luxury,6,9666.666666666666
Hyundai i20 1.2 Magna,Pune,2011,75000.0,Petrol,Manual,First,18.5,1197,80.0,5,376666.6666666667,Hyundai,i20,Economy,8,9375.0
Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,53313.0,Petrol,Manual,First,20.92,998,67.1,5,381000.0,Maruti,Alto,Economy,6,8885.5
Toyota Innova 2.5 G (Diesel) 8 Seater,Kolkata,2015,73000.0,Diesel,Manual,First,12.99,2494,100.6,8,1247333.3333333335,Toyota,Innova,Luxury,4,18250.0
Nissan Micra Diesel XV,Kochi,2013,83989.0,Diesel,Manual,First,23.08,1461,63.1,5,315333.3333333334,Nissan,Micra,Economy,6,13998.166666666666
Hyundai Creta 1.6 CRDi SX,Chennai,2015,86247.0,Diesel,Manual,First,19.67,1582,126.2,5,425000.0,Hyundai,Creta,Economy,4,21561.75
Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,2016,24000.0,Diesel,Manual,First,12.99,2494,100.6,8,2350000.0,Toyota,Innova,Ultra-Luxury,3,8000.0
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,2010,58000.0,Diesel,Automatic,First,14.21,2143,203.0,5,1341666.6666666665,Mercedes-Benz,E-Class,Luxury,9,6444.444444444444
Hyundai i20 Asta 1.2,Kolkata,2015,33000.0,Petrol,Manual,First,18.6,1197,81.83,5,483000.0,Hyundai,i20,Economy,4,8250.0
Honda Accord VTi-L (AT),Hyderabad,2005,100000.0,Petrol,Automatic,First,11.1,2354,142.0,5,1520000.0,Honda,Accord,Luxury,14,7142.857142857143
Toyota Innova Crysta 2.4 ZX MT,Hyderabad,2017,65896.0,Diesel,Manual,First,13.68,2393,147.8,7,436666.6666666666,Toyota,Innova,Economy,2,32948.0
Hyundai i20 Asta Option 1.4 CRDi,Chennai,2016,120000.0,Diesel,Manual,First,22.54,1396,88.73,5,336666.6666666667,Hyundai,i20,Economy,3,40000.0
Mahindra Verito Vibe 1.5 dCi D6,Mumbai,2013,26000.0,Diesel,Manual,First,20.8,1461,64.1,5,850000.0,Mahindra,Verito,Mid-range,6,4333.333333333333
Maruti Eeco 5 Seater AC,Chennai,2012,62300.0,Petrol,Manual,Second,15.1,1196,73.0,5,451666.6666666667,Maruti,Eeco,Economy,7,8900.0
Toyota Corolla Altis 1.8 G,Kochi,2012,77801.0,Petrol,Manual,First,14.28,1798,138.03,5,358666.6666666666,Toyota,Corolla,Economy,7,11114.42857142857
Toyota Corolla Altis VL AT,Mumbai,2015,42000.0,Petrol,Automatic,First,14.28,1798,138.03,5,460333.33333333326,Toyota,Corolla,Economy,4,10500.0
Mercedes-Benz A Class A180 Sport,Bangalore,2013,35000.0,Petrol,Automatic,Second,15.5,1595,120.7,5,896666.6666666666,Mercedes-Benz,A,Mid-range,6,5833.333333333333
Hyundai i20 Asta 1.4 CRDi,Kolkata,2016,30134.0,Diesel,Manual,First,22.54,1396,88.73,5,746333.3333333333,Hyundai,i20,Mid-range,3,10044.666666666666
Honda Accord 2.4 M/T,Delhi,2012,79038.0,Petrol,Manual,First,12.8,2354,177.6,5,320000.0,Honda,Accord,Economy,7,11291.142857142857
Honda Accord 2.4 AT,Mumbai,2009,80000.0,Petrol,Automatic,Second,11.7,2354,177.6,5,277333.3333333333,Honda,Accord,Economy,10,8000.0
Mahindra Bolero SLE BSIII,Hyderabad,2012,75000.0,Diesel,Manual,First,15.96,2523,62.1,7,1072000.0,Mahindra,Bolero,Luxury,7,10714.285714285714
Maruti Ritz LDi,Bangalore,2010,80000.0,Diesel,Manual,First,21.1,1248,73.9,5,253333.3333333333,Maruti,Ritz,Economy,9,8888.888888888889
Skoda Superb Elegance 1.8 TSI AT,Delhi,2014,84419.0,Petrol,Automatic,First,13.7,1798,157.75,5,558333.3333333333,Skoda,Superb,Mid-range,5,16883.8
Honda Amaze S i-Vtech,Kolkata,2013,70200.0,Petrol,Manual,First,18.0,1198,86.7,5,375333.3333333333,Honda,Amaze,Economy,6,11700.0
Volkswagen Vento Petrol Highline,Chennai,2013,98000.0,Petrol,Manual,Second,15.04,1598,103.6,5,486666.6666666666,Volkswagen,Vento,Economy,6,16333.333333333334
Maruti Ritz LDi,Chennai,2016,131503.0,Diesel,Manual,First,23.2,1248,73.94,5,351666.6666666667,Maruti,Ritz,Economy,3,43834.333333333336
Honda City 1.5 S MT,Jaipur,2011,54652.0,Petrol,Manual,First,17.0,1497,118.0,5,732999.9999999999,Honda,City,Mid-range,8,6831.5
Volkswagen Jetta 2007-2011 1.6 Trendline,Mumbai,2010,92000.0,Petrol,Manual,Second,14.0,1595,102.0,5,298333.3333333333,Volkswagen,Jetta,Economy,9,10222.222222222223
Ford Figo Petrol ZXI,Kolkata,2010,44287.0,Petrol,Manual,First,15.6,1196,70.0,5,427333.3333333333,Ford,Figo,Economy,9,4920.777777777777
Toyota Innova 2.5 G (Diesel) 7 Seater,Pune,2015,205000.0,Diesel,Manual,First,12.99,2494,100.6,7,840000.0,Toyota,Innova,Mid-range,4,51250.0
Hyundai Elite i20 Asta Option,Hyderabad,2015,48000.0,Petrol,Manual,First,18.6,1197,81.86,5,358333.3333333334,Hyundai,Elite,Economy,4,12000.0
Mahindra KUV 100 mFALCON D75 K2,Mumbai,2016,18000.0,Diesel,Manual,First,25.32,1198,77.0,6,481666.6666666666,Mahindra,KUV,Economy,3,6000.0
Bentley Flying Spur W12,Bangalore,2008,31200.0,Petrol,Automatic,Second,10.2,5998,616.0,5,2206000.0,Bentley,Flying,Ultra-Luxury,11,2836.3636363636365
Honda City 1.5 V MT,Pune,2009,72000.0,Petrol,Manual,First,17.0,1497,118.0,5,759999.9999999999,Honda,City,Mid-range,10,7200.0
Hyundai i20 Magna,Mumbai,2009,85000.0,Petrol,Manual,First,18.5,1197,80.0,5,489999.99999999994,Hyundai,i20,Economy,10,8500.0
Honda City 1.5 V MT,Kolkata,2010,27000.0,Petrol,Manual,First,17.0,1497,118.0,5,901333.3333333334,Honda,City,Mid-range,9,3000.0
Toyota Fortuner 2.8 2WD MT,Mumbai,2012,126000.0,Diesel,Manual,First,14.24,2755,174.5,7,838333.3333333333,Toyota,Fortuner,Mid-range,7,18000.0
Tata Indica V2 DLS BSIII,Pune,2017,50000.0,Diesel,Manual,First,17.88,1405,48.21,5,451666.6666666667,Tata,Indica,Economy,2,25000.0
Honda Amaze S i-Vtech,Mumbai,2013,58811.0,Petrol,Manual,Second,18.0,1198,86.7,5,642666.6666666666,Honda,Amaze,Mid-range,6,9801.833333333334
Volkswagen Polo Diesel Highline 1.2L,Pune,2013,52196.0,Diesel,Manual,First,22.07,1199,73.9,5,398666.6666666666,Volkswagen,Polo,Economy,6,8699.333333333334
Nissan Micra Active XV,Coimbatore,2017,45105.0,Petrol,Manual,First,19.69,1198,67.04,5,324000.0,Nissan,Micra,Economy,2,22552.5
Hyundai Grand i10 Sportz,Hyderabad,2015,25160.0,Petrol,Manual,Second,18.9,1197,82.0,5,765333.3333333334,Hyundai,Grand,Mid-range,4,6290.0
Tata Tigor 1.2 Revotron XZ Option,Hyderabad,2017,18000.0,Petrol,Manual,First,20.3,1199,84.0,5,533333.3333333333,Tata,Tigor,Mid-range,2,9000.0
Honda Accord 2001-2003 2.3 VTI L MT,Bangalore,2007,74000.0,Petrol,Manual,First,11.9,2354,144.0,5,1115000.0,Honda,Accord,Luxury,12,6166.666666666667
Mahindra Xylo E4,Chennai,2009,67700.0,Diesel,Manual,First,14.0,2498,112.0,7,951666.6666666667,Mahindra,Xylo,Mid-range,10,6770.0
Land Rover Freelander 2 S Business Edition,Kochi,2015,61062.0,Diesel,Automatic,First,12.39,2179,147.51,5,750000.0,Land,Rover,Mid-range,4,15265.5
Toyota Innova 2.5 VX (Diesel) 7 Seater,Kolkata,2016,105000.0,Diesel,Manual,First,12.99,2494,100.6,7,1001000.0,Toyota,Innova,Luxury,3,35000.0
Tata Indigo eCS eLX BS IV,Pune,2013,155550.0,Diesel,Manual,First,25.0,1396,69.01,5,368000.0,Tata,Indigo,Economy,6,25925.0
Maruti Vitara Brezza VDi Option,Delhi,2016,66000.0,Diesel,Manual,First,24.3,1248,88.5,5,369333.3333333333,Maruti,Vitara,Economy,3,22000.0
Honda City 1.5 V MT,Kochi,2012,93884.0,Petrol,Manual,Second,17.0,1497,118.0,5,536666.6666666667,Honda,City,Mid-range,7,13412.0
Fiat Linea Emotion (Diesel),Mumbai,2009,200000.0,Diesel,Manual,First,20.4,1248,91.7,5,80000.0,Fiat,Linea,Economy,10,20000.0
Tata Tiago 1.2 Revotron XZ,Kolkata,2016,57200.0,Petrol,Manual,First,23.84,1199,84.0,5,461333.3333333333,Tata,Tiago,Economy,3,19066.666666666668
Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2013,93568.0,Diesel,Manual,First,22.07,1199,73.9,5,461000.00000000006,Volkswagen,Polo,Economy,6,15594.666666666666
Maruti Wagon R VXI BS IV,Kolkata,2014,54000.0,Petrol,Manual,First,20.51,998,67.04,5,343333.3333333334,Maruti,Wagon,Economy,5,10800.0
Hyundai Creta 1.6 CRDi AT SX Plus,Bangalore,2016,40571.0,Diesel,Automatic,First,17.01,1582,126.2,5,892666.6666666667,Hyundai,Creta,Mid-range,3,13523.666666666666
Audi A4 35 TDI Technology,Hyderabad,2015,59000.0,Diesel,Automatic,First,18.25,1968,187.74,5,1541666.6666666665,Audi,A4,Luxury,4,14750.0
BMW X1 xDrive 20d xLine,Coimbatore,2017,17273.0,Diesel,Automatic,First,20.68,1995,190.0,5,3963333.3333333335,BMW,X1,Ultra-Luxury,2,8636.5
Ford Endeavour 3.0L AT 4x2,Mumbai,2011,100077.0,Diesel,Automatic,Second,11.4,2953,153.86,7,1350000.0,Ford,Endeavour,Luxury,8,12509.625
Hyundai i10 Magna AT,Kochi,2011,39934.0,Petrol,Automatic,First,19.2,1197,80.0,5,566666.6666666667,Hyundai,i10,Mid-range,8,4991.75
Maruti Vitara Brezza LDi,Bangalore,2016,46000.0,Diesel,Manual,First,24.3,1248,88.5,5,656666.6666666666,Maruti,Vitara,Mid-range,3,15333.333333333334
Honda City 1.5 V MT,Coimbatore,2016,30842.0,Petrol,Manual,First,17.0,1497,118.0,5,815000.0,Honda,City,Mid-range,3,10280.666666666666
Mercedes-Benz New C-Class 200 K AT,Mumbai,2005,65000.0,Petrol,Automatic,Second,11.7,1796,178.0,5,895000.0000000001,Mercedes-Benz,New,Mid-range,14,4642.857142857143
Volvo XC90 2007-2015 D5 AWD,Bangalore,2016,70000.0,Diesel,Manual,First,11.1,2400,200.0,7,690000.0,Volvo,XC90,Mid-range,3,23333.333333333332
Toyota Fortuner 3.0 Diesel,Chennai,2011,150152.0,Diesel,Manual,Second,11.5,2982,171.0,7,1758333.3333333333,Toyota,Fortuner,Luxury,8,18769.0
Nissan Teana 230jM,Coimbatore,2009,67038.0,Petrol,Automatic,First,9.1,2349,166.76666666666668,5,1331666.6666666667,Nissan,Teana,Luxury,10,6703.8
Hyundai Santro Xing GLS CNG,Bangalore,2011,43985.0,CNG,Manual,First,17.82,1086,62.1,5,383333.3333333334,Hyundai,Santro,Economy,8,5498.125
BMW X6 xDrive30d,Coimbatore,2014,58598.0,Diesel,Automatic,First,11.2,2993,241.0,4,2721666.666666667,BMW,X6,Ultra-Luxury,5,11719.6
Tata Indigo CS eVX,Pune,2016,100000.0,Diesel,Manual,First,25.0,1396,69.01,5,139333.33333333334,Tata,Indigo,Economy,3,33333.333333333336
Audi Q5 30 TDI quattro Premium Plus,Jaipur,2016,35000.0,Diesel,Automatic,First,14.16,1968,174.3,5,1773333.3333333335,Audi,Q5,Luxury,3,11666.666666666666
Hyundai i10 Sportz 1.2,Pune,2008,84500.0,Petrol,Manual,First,20.36,1197,78.9,5,559333.3333333334,Hyundai,i10,Mid-range,11,7681.818181818182
Maruti Baleno Delta 1.2,Kolkata,2018,18006.0,Petrol,Manual,First,21.4,1197,83.1,5,533333.3333333333,Maruti,Baleno,Mid-range,1,18006.0
Maruti Swift VDI,Hyderabad,2013,99000.0,Diesel,Manual,First,28.4,1248,74.0,5,143333.33333333334,Maruti,Swift,Economy,6,16500.0
Maruti Eeco 5 Seater AC,Delhi,2014,51200.0,Petrol,Manual,First,15.1,1196,73.0,5,402333.3333333333,Maruti,Eeco,Economy,5,10240.0
Toyota Land Cruiser Prado VX L,Pune,2014,130000.0,Diesel,Automatic,First,11.0,2982,170.3,7,518333.3333333334,Toyota,Land,Mid-range,5,26000.0
Hyundai Tucson 2.0 e-VGT 4WD AT GLS,Ahmedabad,2017,25000.0,Diesel,Automatic,First,16.38,1995,182.46,5,1961333.3333333333,Hyundai,Tucson,Luxury,2,12500.0
Maruti Baleno Delta,Kochi,2017,32352.0,Petrol,Manual,First,21.4,1197,83.1,5,694333.3333333333,Maruti,Baleno,Mid-range,2,16176.0
Hyundai i10 Sportz 1.2,Bangalore,2011,20000.0,Petrol,Manual,First,20.36,1197,78.9,5,370000.0,Hyundai,i10,Economy,8,2500.0
Audi A4 2.0 TDI,Bangalore,2013,46000.0,Diesel,Automatic,Second,16.55,1968,147.51,5,981333.3333333335,Audi,A4,Mid-range,6,7666.666666666667
Maruti Dzire AMT ZXI Plus,Mumbai,2018,12500.0,Petrol,Automatic,First,22.0,1197,81.8,5,448333.3333333333,Maruti,Dzire,Economy,1,12500.0
Toyota Innova 2.5 GX 8 STR,Delhi,2011,53138.0,Diesel,Manual,Third,12.8,2494,102.0,8,1575666.6666666667,Toyota,Innova,Luxury,8,6642.25
Maruti Swift Dzire Tour LDI,Pune,2013,170000.0,Diesel,Manual,Second,23.4,1248,74.0,5,433333.3333333333,Maruti,Swift,Economy,6,28333.333333333332
Maruti Swift LDI,Kolkata,2012,38583.0,Diesel,Manual,First,22.9,1248,74.0,5,504333.3333333333,Maruti,Swift,Mid-range,7,5511.857142857143
Maruti Wagon R VXI AMT Opt,Hyderabad,2016,26000.0,Petrol,Automatic,First,22.5,998,67.0,5,332333.33333333326,Maruti,Wagon,Economy,3,8666.666666666666
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,22865.0,Petrol,Manual,First,15.29,1591,121.3,5,946999.9999999999,Hyundai,Creta,Mid-range,2,11432.5
Skoda Laura L and K MT,Kolkata,2013,45000.0,Diesel,Manual,First,17.5,1896,106.0,5,1733000.0000000002,Skoda,Laura,Luxury,6,7500.0
Maruti Swift LXI Option,Kochi,2017,62889.0,Petrol,Manual,First,20.4,1197,81.8,5,452666.6666666666,Maruti,Swift,Economy,2,31444.5
Maruti Omni MPI CARGO BSIV,Pune,2013,153000.0,Petrol,Manual,First,16.8,796,34.2,5,356666.6666666666,Maruti,Omni,Economy,6,25500.0
Maruti Swift VDI,Ahmedabad,2016,67000.0,Diesel,Manual,First,28.4,1248,74.0,5,464999.99999999994,Maruti,Swift,Economy,3,22333.333333333332
Honda Amaze S AT i-Vtech,Mumbai,2014,39000.0,Petrol,Automatic,First,15.5,1198,86.7,5,448000.00000000006,Honda,Amaze,Economy,5,7800.0
Toyota Corolla H2,Chennai,2006,164000.0,Petrol,Manual,Second,13.4,1794,125.0,5,546666.6666666666,Toyota,Corolla,Mid-range,13,12615.384615384615
Maruti Swift Dzire Vdi BSIV,Coimbatore,2018,57178.0,Diesel,Manual,First,19.3,1248,73.9,5,659333.3333333334,Maruti,Swift,Mid-range,1,57178.0
Audi A6 2011-2015 2.0 TDI Premium Plus,Delhi,2013,40000.0,Diesel,Automatic,First,17.68,1968,174.33,5,2098333.3333333335,Audi,A6,Ultra-Luxury,6,6666.666666666667
Chevrolet Spark 1.0 LT,Mumbai,2007,40000.0,Petrol,Manual,First,18.0,995,62.0,5,227999.99999999997,Chevrolet,Spark,Economy,12,3333.3333333333335
Hyundai Verna CRDi ABS,Mumbai,2007,89564.0,Diesel,Manual,Third,18.1,1493,110.0,5,472000.0,Hyundai,Verna,Economy,12,7463.666666666667
Maruti Ertiga VXI,Delhi,2012,66727.0,Petrol,Manual,First,16.02,1373,93.7,7,321000.00000000006,Maruti,Ertiga,Economy,7,9532.42857142857
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Mumbai,2013,75000.0,Diesel,Automatic,Second,15.73,1968,174.33,5,1314999.9999999998,Audi,Q3,Luxury,6,12500.0
Chevrolet Cruze LTZ AT,Coimbatore,2017,31056.0,Diesel,Automatic,First,14.81,1998,163.7,5,2535333.3333333335,Chevrolet,Cruze,Ultra-Luxury,2,15528.0
Volkswagen Vento Petrol Highline,Pune,2011,61000.0,Petrol,Manual,First,15.04,1598,103.6,5,368000.0,Volkswagen,Vento,Economy,8,7625.0
Hyundai Xcent 1.2 Kappa AT SX Option,Kochi,2016,34782.0,Petrol,Automatic,First,16.9,1197,82.0,5,599666.6666666667,Hyundai,Xcent,Mid-range,3,11594.0
Hyundai i10 Sportz 1.2,Coimbatore,2012,31736.0,Petrol,Manual,First,20.36,1197,78.9,5,563333.3333333333,Hyundai,i10,Mid-range,7,4533.714285714285
Nissan Terrano XV D Pre,Pune,2014,75000.0,Diesel,Manual,First,19.64,1461,108.5,5,967000.0,Nissan,Terrano,Mid-range,5,15000.0
Mahindra Thar CRDe AC,Mumbai,2014,15000.0,Diesel,Manual,First,16.55,2498,105.0,6,2862000.0,Mahindra,Thar,Ultra-Luxury,5,3000.0
Ford Ecosport 1.5 DV5 MT Ambiente,Coimbatore,2016,38503.0,Diesel,Manual,First,22.7,1498,89.84,5,598999.9999999999,Ford,Ecosport,Mid-range,3,12834.333333333334
Honda BRV i-DTEC V MT,Coimbatore,2017,45353.0,Diesel,Manual,First,21.9,1498,98.6,7,840333.3333333334,Honda,BRV,Mid-range,2,22676.5
Land Rover Range Rover HSE,Hyderabad,2015,30000.0,Diesel,Automatic,First,12.7,2179,187.7,5,2278666.6666666665,Land,Rover,Ultra-Luxury,4,7500.0
Toyota Etios G,Pune,2011,69470.0,Petrol,Manual,Second,17.6,1496,88.73,5,646666.6666666666,Toyota,Etios,Mid-range,8,8683.75
Nissan Teana 230jM,Chennai,2008,63288.0,Petrol,Automatic,First,9.1,2349,124.60000000000001,5,963999.9999999999,Nissan,Teana,Mid-range,11,5753.454545454545
Volkswagen Polo ALLSTAR 1.2 MPI,Coimbatore,2017,25087.0,Petrol,Manual,First,16.47,1198,74.0,5,732666.6666666667,Volkswagen,Polo,Mid-range,2,12543.5
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2015,134000.0,Diesel,Manual,First,12.8,2494,102.0,7,796666.6666666666,Toyota,Innova,Mid-range,4,33500.0
Chevrolet Cruze LTZ AT,Coimbatore,2015,54955.0,Diesel,Automatic,Third,14.81,1998,163.7,5,1666666.6666666667,Chevrolet,Cruze,Luxury,4,13738.75
Hyundai Verna CRDi 1.6 SX Option,Mumbai,2017,28000.0,Diesel,Manual,First,22.0,1582,126.2,5,1238666.6666666667,Hyundai,Verna,Luxury,2,14000.0
Honda Amaze S i-Dtech,Ahmedabad,2015,45250.0,Diesel,Manual,First,25.8,1498,98.6,5,345000.0,Honda,Amaze,Economy,4,11312.5
Land Rover Discovery 4 SDV6 SE,Kochi,2012,89190.0,Diesel,Automatic,Second,11.4,2993,245.41,7,1456666.6666666667,Land,Rover,Luxury,7,12741.42857142857
Honda City i DTec VX Option BL,Coimbatore,2017,48184.0,Diesel,Manual,First,26.0,1498,98.6,5,648000.0,Honda,City,Mid-range,2,24092.0
Maruti Swift Dzire VDI,Kolkata,2015,42125.0,Diesel,Manual,First,26.59,1248,74.0,5,357999.99999999994,Maruti,Swift,Economy,4,10531.25
Nissan Micra XV CVT,Coimbatore,2017,47052.0,Petrol,Automatic,First,19.15,1198,75.94,5,472000.0,Nissan,Micra,Economy,2,23526.0
Hyundai i10 Sportz 1.2,Mumbai,2011,67000.0,Petrol,Manual,Second,20.36,1197,78.9,5,315000.0,Hyundai,i10,Economy,8,8375.0
Hyundai Santro GLS I - Euro II,Bangalore,2011,43189.0,Petrol,Manual,First,16.436666666666667,999,84.19,5,395333.3333333333,Hyundai,Santro,Economy,8,5398.625
Maruti Swift Dzire VDI,Pune,2015,174889.0,Diesel,Manual,First,26.59,1248,74.0,5,393333.3333333334,Maruti,Swift,Economy,4,43722.25
Maruti Alto LXI,Pune,2004,72135.0,Petrol,Manual,First,19.7,796,46.3,5,133333.3333333333,Maruti,Alto,Economy,15,4809.0
Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2017,17660.0,Diesel,Manual,First,24.3,1248,88.5,5,796000.0,Maruti,Vitara,Mid-range,2,8830.0
